sample_id,1_ratio,1_ratio_peak_temp,1_ratio_peak_abund,1_ratio_meanstd_abund,2_ratio,2_ratio_peak_temp,2_ratio_peak_abund,2_ratio_meanstd_abund,3_ratio,3_ratio_peak_temp,3_ratio_peak_abund,3_ratio_meanstd_abund,4_ratio,4_ratio_peak_temp,4_ratio_peak_abund,4_ratio_meanstd_abund,5_ratio,5_ratio_peak_temp,5_ratio_peak_abund,5_ratio_meanstd_abund
S0566,18.0,192.291,0.7294572274229439,0.5291975393589641,44.0,677.463,1.0,0.2924154243860647,17.0,197.595,0.2434609158533636,0.1796251576995294,28.0,684.179,0.2662977374496879,0.1411364258819443,32.0,65.309,0.2049070560621157,0.1251389079585685
S0567,32.0,472.291,1.0,0.1649251094590963,18.0,129.845,0.1181755290445764,0.0533337467285207,16.0,472.291,0.1315357797776759,0.0225954854411882,17.0,129.845,0.0280299851397898,0.0127876122371581,36.0,710.053,0.0372697377053484,0.0121579675351697
S0568,18.0,588.985,1.0,0.4343735450170457,44.0,679.177,0.626903364504252,0.2069303820780176,17.0,592.101,0.2338943027438238,0.1037237644717798,32.0,588.985,0.1486612064264817,0.0959646257503571,16.0,676.017,0.1078453178633025,0.0443494511275748
S0569,18.0,183.257,1.0,0.7376200801426258,32.0,211.922,0.2695366935717237,0.209879526704294,17.0,180.055,0.2497095948894769,0.1875087726569384,1.0,224.652,0.1381805932869655,0.1052571974418303,0.0,151.352,0.0932443718633377,0.0717509408326024
S0570,32.0,611.613,1.0,0.1619454191540467,16.0,611.613,0.0790657372982954,0.0131658032285101,1.0,611.613,0.0128490430809879,0.0025335618652724,31.0,611.613,0.0137174457715006,0.0022361835721801,0.0,611.613,0.0119083531210582,0.0022348467003378
S0571,18.0,218.3,1.0,0.7667982726918379,28.0,760.288,0.8116027891739408,0.5703090294237013,17.0,221.51,0.2647553974838285,0.1934081660562931,32.0,991.749,0.2576980973253354,0.1361494889258083,1.0,958.32,0.0995486930012816,0.0649982973124988
S0572,18.0,82.634,1.0,0.3566721107943479,2.0,91.67,0.5900503595028092,0.2664846216890047,17.0,78.277,0.2629173580182226,0.0950888484582652,28.0,-60.016,0.0785375367507932,0.0700040855898128,32.0,73.588,0.0312636450964981,0.0167896228315066
S0573,28.0,16.273,1.0,0.8570552784323979,32.0,235.336,0.506710961547296,0.4028391822560012,14.0,392.556,0.0738089768916249,0.0689968289996279,16.0,238.061,0.0385261290026186,0.0307575777605087,18.0,230.208,0.0228239422060917,0.0177681729013107
S0574,18.0,787.407,1.0,0.666645399868797,17.0,802.734,0.2595027853751403,0.1710396946746313,32.0,793.508,0.1244228979092658,0.0909569997617922,28.0,992.467,0.0761755988587836,0.0286133531853995,44.0,586.536,0.0362787027004221,0.026884564102494
S0575,18.0,108.259,1.0,0.6784748296361444,17.0,120.865,0.232317439162601,0.1587315066101119,44.0,590.105,0.3630965012719552,0.1271312338637716,1.0,152.663,0.135706676913648,0.1053590412174056,3.0,518.074,0.113678260996454,0.0977279174629771
S0576,18.0,848.293,1.0,0.250224783336751,17.0,848.293,0.2359353846660855,0.0602389151920262,32.0,854.349,0.0734974170420255,0.0388295366221124,1.0,851.32,0.0257269666871594,0.0117858405380218,28.0,1004.882,0.0198736246898092,0.0116033099626015
S0577,18.0,271.471,1.0,0.5842035339181895,17.0,245.89,0.2366365117190464,0.1382243435301507,32.0,1163.642,0.1400180648573724,0.0680245118610317,44.0,640.287,0.1011185877198388,0.0453777240564103,1.0,277.843,0.0431503991488193,0.027919309512514
S0578,18.0,198.705,1.0,0.666588103662235,32.0,173.008,0.4403162575403838,0.3130871084019769,17.0,201.84,0.2568727142683633,0.1667523737260908,1.0,163.403,0.1031733714794672,0.0673028407018984,16.0,211.416,0.0814327741865831,0.0600004084913602
S0579,18.0,200.332,1.0,0.8009433121521142,17.0,193.934,0.2488400688989117,0.1933496832314688,1.0,171.704,0.1857449611862827,0.1415449590099882,3.0,235.257,0.1817358144906758,0.1293039789360179,0.0,263.866,0.1722389823139541,0.1100843687122974
S0580,18.0,245.658,1.0,0.5901474025428274,32.0,312.174,0.5392818213284815,0.2519839668514058,17.0,245.658,0.2614415175240729,0.1548194748216028,44.0,679.842,0.2991280793837087,0.1338422345511898,16.0,309.029,0.0990858789741665,0.0586445182193945
S0581,28.0,788.848,1.0,0.6930967241466861,32.0,761.317,0.3331731253507545,0.2148073130142914,18.0,35.172,0.2790568834271074,0.1773946833820684,17.0,100.667,0.1353425524873007,0.0839168293799863,14.0,736.839,0.113303066495906,0.0813076239550937
S0582,32.0,280.644,1.0,0.082639636086664,28.0,283.838,0.0279306598817152,0.0230675106370888,18.0,280.644,0.019064202740513,0.0111720025336138,16.0,280.644,0.1229665559544579,0.0099889533741738,64.0,990.995,0.01402961122034,0.0070062808864769
S0583,18.0,1196.97,1.0,0.8784706040004177,17.0,1196.97,0.246876075300107,0.2172137450211682,1.0,897.072,0.0838557787318063,0.0684186735632252,0.0,983.185,0.0637614199526423,0.0489035441972157,3.0,1109.171,0.0524121981619325,0.0344412999914147
S0584,18.0,387.557,1.0,0.6117725038388528,17.0,378.078,0.2573709236325084,0.1582663080288978,32.0,384.403,0.1543963400631605,0.1153292451561513,44.0,716.026,0.0653929447773467,0.040278563170818,16.0,381.228,0.0446499852357892,0.0318857927979478
S0585,18.0,359.585,0.4824760171619593,0.3831562955521191,44.0,664.556,1.0,0.361634874341271,28.0,664.556,0.1923995292378727,0.1180515224427446,17.0,266.102,0.1462079052293497,0.1131555983896034,32.0,73.728,0.1027875318452867,0.0776178771523047
S0586,18.0,216.037,1.0,0.4370006954217887,17.0,212.924,0.2479011832499117,0.1090366371235573,32.0,222.389,0.0388116852364608,0.022345591104044,16.0,219.229,0.0211188442613845,0.0097046190515247,1.0,212.924,0.0089615806199919,0.005338725701784
S0587,18.0,902.617,1.0,0.969010664992116,32.0,175.504,0.2546481888384119,0.2493589372428807,17.0,914.926,0.2327376200199237,0.2268103362131316,1.0,357.026,0.1355551002432781,0.1123568923775214,0.0,530.465,0.1013089442956832,0.0797976326795803
S0588,18.0,494.047,1.0,0.7050884852241577,17.0,500.322,0.2807150944115413,0.1993143211824257,28.0,35.038,0.1680641161282391,0.1114625016219766,44.0,785.782,0.1083128631625865,0.0804327835435374,16.0,500.322,0.0751738527401787,0.0533231233182524
S0589,18.0,413.943,1.0,0.8345962729965365,17.0,404.369,0.2554669035336354,0.2141325743561238,32.0,347.013,0.1934536691686285,0.1807040485514671,16.0,397.98,0.0510308822585679,0.044591726936287,44.0,999.447,0.0278607931059398,0.0147269195368188
S0590,18.0,868.191,1.0,0.3613611528217864,32.0,868.191,0.4326845881450933,0.2050599638578983,17.0,868.191,0.2437550498406546,0.0880359530263709,16.0,868.191,0.0827775123166556,0.0415973153672506,44.0,929.314,0.1308037092138793,0.0386034805229302
S0591,44.0,666.61,1.0,0.4390848123211816,18.0,345.703,0.5349737431012054,0.4220044863313599,28.0,634.356,0.3832326092303712,0.3012453705404207,17.0,306.443,0.2538413798274097,0.2202238468583066,32.0,76.795,0.188004552630657,0.1712020949431684
S0592,18.0,220.763,1.0,0.7516456702794083,28.0,828.943,0.549996093350883,0.456378895195949,32.0,223.975,0.5763975285936668,0.4189142509427314,17.0,236.768,0.279361473227433,0.1966911792302714,1.0,68.663,0.1985103646406184,0.1465130473957495
S0593,18.0,228.713,1.0,0.4569964089275429,32.0,219.119,0.2711355064415941,0.1750711734185712,17.0,228.713,0.2379035278086487,0.1095275601149781,64.0,498.728,0.1006624338656328,0.0366141989837665,1.0,199.97,0.0459032307920781,0.0329020093092596
S0594,28.0,600.664,0.4830336010270218,0.3701456861521204,18.0,829.245,1.0,0.3048143529177882,32.0,832.333,0.4246988956368041,0.1847401880164059,17.0,829.245,0.249179828052562,0.0779524043096131,16.0,829.245,0.0739513352793374,0.0312008847041835
S0595,18.0,595.54,1.0,0.8928956617321282,17.0,602.613,0.258157396306686,0.229164109072357,44.0,445.273,0.1121979651159681,0.058340794191716,28.0,69.129,0.0568926924060015,0.0432570681698845,32.0,65.157,0.0343326923632225,0.0236746917189581
S0596,18.0,823.35,1.0,0.4633979595949052,17.0,822.06,0.2848043774284941,0.1352984783712977,44.0,696.619,0.1293557484052173,0.0672684124709671,28.0,702.747,0.0640923714078233,0.0554327656927692,16.0,820.254,0.0303896989876109,0.0181534424265497
S0597,18.0,800.994,1.0,0.8076757570829205,32.0,776.095,0.3146429180758124,0.2390545590450936,17.0,785.436,0.2401683082118718,0.1980106106705669,44.0,647.645,0.2195629774552621,0.1052818314753726,28.0,660.164,0.1404266582476686,0.0840378514438093
S0598,18.0,793.419,0.3583692582131708,0.3573652721292795,28.0,996.505,1.0,0.3355439478078673,44.0,996.505,0.5808836217575766,0.2848451281778512,78.0,694.403,0.262515805238454,0.114094678948964,1.0,734.74,0.1713065720744505,0.0872169945823315
S0599,18.0,149.838,1.0,0.3140176140112269,32.0,465.227,0.7875855013658593,0.1737732938963237,17.0,149.838,0.2540814350253568,0.0798929968252342,16.0,468.196,0.1072333815429467,0.0262626916935215,44.0,407.329,0.0171914706750443,0.0072528498879277
S0600,18.0,908.147,1.0,0.9873476841185026,17.0,917.325,0.2377647131276754,0.2329948025703892,1.0,498.905,0.1286773052872311,0.1036809144403551,0.0,686.094,0.0872672054915652,0.068948457505362,3.0,315.111,0.0718865213806489,0.0541231345166396
S0601,18.0,111.765,1.0,0.6855014908169641,17.0,108.694,0.232163544358062,0.1595801374564774,44.0,599.863,0.3060447498681221,0.1072207457752196,3.0,210.51,0.1201023660076563,0.1017591797173822,1.0,169.032,0.1178034919687869,0.0939921656140275
S0602,18.0,189.635,1.0,0.7325720421340539,32.0,196.12,0.2703247837851554,0.2009611076225855,17.0,176.678,0.238865084437606,0.1766568819950492,16.0,848.332,0.0662821098381462,0.0540124606850157,44.0,773.733,0.0987059294241208,0.0539338854049442
S0603,32.0,373.492,1.0,0.2669070823087041,18.0,376.681,0.1079359295976565,0.0656225029731637,16.0,373.492,0.1162527187232626,0.0323918843072789,17.0,383.065,0.0260798995083203,0.0160592257143298,44.0,261.682,0.0180017710475542,0.0070258847386245
S0604,18.0,1002.921,1.0,0.5551651781220963,17.0,999.885,0.2345358686689488,0.1317001682776915,1.0,984.586,0.0666729966767447,0.0438135076765715,0.0,932.73,0.0528595820527555,0.0390586318062258,32.0,210.552,0.0414950151170635,0.0354371119436448
S0605,18.0,223.207,1.0,0.6397048376214981,36.0,522.175,0.593043096405042,0.2680173100931089,17.0,223.207,0.2703934648461711,0.1723908798024521,38.0,522.175,0.1853382911962693,0.0833962173477395,35.0,522.175,0.1170885965929845,0.0543595147544748
S0606,18.0,248.156,1.0,0.6175164056686073,17.0,244.997,0.2468017317036898,0.152198454103806,44.0,674.507,0.2179665815039634,0.1154755750973434,32.0,308.752,0.3119303736446157,0.0997826021579588,64.0,509.133,0.1142095155854941,0.0437441060102449
S0607,18.0,311.393,0.7296056357609824,0.3886869633964395,44.0,491.471,1.0,0.380854010485295,17.0,311.393,0.1828437377504023,0.0977315174394999,16.0,491.471,0.163057741527181,0.0647587984406789,28.0,491.471,0.1241830999032183,0.0482487738565159
S0608,32.0,456.977,1.0,0.1743607661958111,18.0,319.525,0.0212021888893306,0.0180544067445889,16.0,456.977,0.0775143328767623,0.0137295039581126,1.0,456.977,0.0153907720133885,0.0049899991720549,17.0,322.75,0.004920563052905,0.0041810566438076
S0609,18.0,548.465,1.0,0.7301387623944109,32.0,576.929,0.3012935360900339,0.2399245193336882,17.0,548.465,0.2748173395463977,0.1958972172900762,1.0,689.813,0.1548719855629459,0.1098764435302222,0.0,883.648,0.125055257095011,0.0846780026949628
S0610,18.0,160.6,1.0,0.5435318354187528,32.0,173.425,0.3052909989649695,0.1941440866158403,17.0,160.6,0.2620350765368452,0.1421021600367503,64.0,546.709,0.1647697826247328,0.0751164069313914,48.0,546.709,0.1154057222013333,0.0542607418412917
S0611,18.0,202.127,1.0,0.8442588046599323,17.0,243.666,0.2684235996455729,0.2163570757017626,32.0,166.893,0.2647915913615965,0.1794597322651144,28.0,106.182,0.2247988297877692,0.1586740921555129,44.0,466.67,0.148388650476781,0.0754968929213724
S0612,32.0,20.838,1.0,0.4451149059112998,28.0,20.838,0.3134376642977694,0.2324635710401441,14.0,927.934,0.0839106614541745,0.0859567396512151,16.0,20.838,0.0768044379752178,0.0346555508014765,18.0,20.838,0.0675998185670066,0.0338060691887104
S0613,28.0,521.224,1.0,0.2115282116454042,44.0,675.057,0.691213591225852,0.1707968430319406,18.0,144.103,0.5978026679967275,0.0813325756396231,32.0,147.331,0.3264796553546505,0.0734432507305455,16.0,675.057,0.1201678645798417,0.0386453775681485
S0614,18.0,526.675,1.0,0.6694381155092917,17.0,526.675,0.2876353024111183,0.1912315691957606,44.0,464.625,0.0549101530130279,0.0493296556960856,28.0,35.413,0.0715577223702134,0.0303192107450376,32.0,35.413,0.0384611320103048,0.0239758693026982
S0615,32.0,149.371,1.0,0.7383914862577083,18.0,149.371,0.8263105776385007,0.5404370566490488,28.0,48.465,0.421936544312767,0.3195426867823819,44.0,467.804,0.3203864555055316,0.2069456867339749,17.0,149.371,0.215435963015615,0.1403770970442937
S0616,44.0,692.187,1.0,0.3410593279390778,28.0,692.187,0.1767185458343645,0.0641713214880415,16.0,692.187,0.1636623187874255,0.0575403019064553,18.0,689.082,0.0279825719616097,0.023065267033158,12.0,692.187,0.0498392162852876,0.0171874154136032
S0617,18.0,549.634,1.0,0.7129304497854074,32.0,587.381,0.2501582880774766,0.2037923145069918,17.0,543.271,0.2654507267223638,0.1896966871642227,1.0,574.765,0.1131522795757955,0.086166742346466,0.0,656.606,0.1041213286644353,0.0743091410075323
S0618,18.0,483.345,1.0,0.6897076754764573,32.0,473.82,0.2322114125430952,0.1881211618475188,17.0,489.673,0.2669459798467635,0.1845069574655223,28.0,400.815,0.0857967716166567,0.060291085664292,16.0,495.96,0.0673412452310149,0.049691568085082
S0619,18.0,151.282,1.0,0.2474068555364925,44.0,697.101,0.6997226218807423,0.2377046803723865,28.0,523.115,0.9767812626837676,0.1948215698962506,17.0,151.282,0.255997768356888,0.0632273613552329,16.0,697.101,0.1150774500664065,0.0420611966507575
S0620,18.0,120.119,1.0,0.561627598718179,17.0,120.119,0.2297613826917995,0.1291814028202826,1.0,120.119,0.0214792901738316,0.0126399328808804,0.0,117.035,0.0157857485047865,0.0092322432609863,16.0,120.119,0.0120897012336409,0.0068127396792448
S0621,18.0,123.69,1.0,0.2927991095972818,17.0,123.69,0.2342054939071875,0.068687519744994,32.0,698.632,0.0876915730284211,0.0314180689804572,64.0,698.632,0.1078462882693673,0.0303914153333328,48.0,698.632,0.0743542686271983,0.0209751993798959
S0622,18.0,238.647,1.0,0.4285763971969605,17.0,235.441,0.2324529319980986,0.1000118111584394,32.0,254.712,0.0887016940396172,0.0569101787405431,1.0,241.857,0.0275588619288219,0.0165350195224496,36.0,534.491,0.0297462891842389,0.0127399325956544
S0623,18.0,778.544,1.0,0.8612898844954773,44.0,716.839,0.5578156357364701,0.3107583944018948,17.0,778.544,0.2359982778929522,0.2048687518515017,78.0,710.653,0.3379241422246458,0.1615627196104276,32.0,122.228,0.1309796879776795,0.120609456338871
S0624,18.0,249.124,1.0,0.6226487439241961,17.0,249.124,0.2463269631357114,0.1535183777675111,44.0,690.505,0.3024640395797249,0.148125048585432,32.0,309.859,0.3135924623149501,0.1003622804318567,64.0,509.913,0.1080662551973795,0.0398221840385911
S0625,18.0,441.148,1.0,0.4171208446117822,64.0,1018.56,0.7373072884322829,0.2527108853103453,48.0,1018.56,0.6234307681168963,0.2166852077748649,32.0,1018.56,0.539081752110696,0.2019013737341437,17.0,441.148,0.2700663274046569,0.1109547321270251
S0626,18.0,724.328,1.0,0.3610485585040299,17.0,724.328,0.2323763450115517,0.0842569908880084,32.0,727.4,0.052838338080812,0.0320000199502257,44.0,650.305,0.073039935216275,0.0273748997178369,16.0,727.4,0.0210793116023652,0.0117323155144947
S0627,18.0,245.198,1.0,0.4688249711265821,17.0,251.576,0.2312467193646409,0.1089275092312414,32.0,280.477,0.0753438020170097,0.0457709046130047,1.0,254.774,0.0305367292170937,0.0176833554939013,36.0,487.932,0.0222993161287217,0.0139156999308532
S0628,18.0,1069.393,1.0,0.4999373172599617,17.0,1069.393,0.2412577668504649,0.1216317883499514,32.0,1084.733,0.0536430068694418,0.0329792758923486,1.0,1060.244,0.0516781480100886,0.0289795923587572,0.0,1054.098,0.0372358000067774,0.0210254007911571
S0629,32.0,422.931,1.0,0.3203807554758927,18.0,429.251,0.1135622812336906,0.0816256965496678,16.0,426.108,0.1360836598314553,0.045271040664829,17.0,419.788,0.0278291262498386,0.0201282884542582,1.0,426.108,0.020990553744723,0.0123592550961074
S0630,18.0,169.962,1.0,0.3839792427978986,17.0,169.962,0.2303019367425716,0.0888316031825763,64.0,595.38,0.2233621380401055,0.049072942925072,48.0,595.38,0.1392527367631076,0.0307395893232444,36.0,614.478,0.0330896305502749,0.0133169611597048
S0631,18.0,635.905,1.0,0.5100173278754196,17.0,632.791,0.2362518526572591,0.1216578889449513,32.0,648.435,0.1563702800113312,0.1203622478879393,44.0,788.414,0.0539423221580652,0.0315953434692315,16.0,639.028,0.0352412558810471,0.0256212984063691
S0632,32.0,1208.578,1.0,0.2119600241637627,64.0,1208.578,0.9191793231105316,0.1585067826172599,48.0,1208.578,0.6311826804174625,0.1102463533376769,18.0,1208.578,0.2270970454358421,0.0971858964206908,16.0,1208.578,0.1493680102683817,0.0334073200214549
S0633,44.0,654.903,1.0,0.3622080931578852,32.0,155.622,0.3883650096770004,0.2531553290156012,28.0,506.918,0.7393612807326396,0.2224398058505063,18.0,141.716,0.303125627924399,0.1341002755466732,16.0,658.073,0.1429195033968367,0.0697898087536098
S0634,18.0,992.542,1.0,0.7365276498460115,32.0,189.997,0.2559307660970433,0.2552772874266382,17.0,989.497,0.2514547910546967,0.1866022493600601,44.0,992.542,0.3594166362915157,0.1376101439890381,3.0,591.623,0.134322133836489,0.1113633550832138
S0635,18.0,1202.515,1.0,0.8275940194472087,32.0,1023.047,0.2846988833131275,0.239319134245608,17.0,1199.503,0.2607238344186459,0.2128825050063145,1.0,1178.14,0.2164358778925325,0.1725136050678719,0.0,942.962,0.1799035580859624,0.1149422117830456
S0636,18.0,690.622,1.0,0.678662751054971,17.0,687.534,0.2454850770113323,0.1648618475617487,32.0,631.503,0.1423116527824378,0.1299116808931781,1.0,622.183,0.1179449705942953,0.0893345984195944,3.0,768.183,0.0934236351269076,0.0763706101755056
S0637,32.0,614.511,1.0,0.1742619004933643,16.0,614.511,0.0708583067130039,0.0129233918803024,1.0,614.511,0.0112032544983326,0.0024443034354839,31.0,614.511,0.013418739234118,0.002349446476115,0.0,614.511,0.0103621587224618,0.0021403564825161
S0638,18.0,512.188,1.0,0.4941626727158267,17.0,512.188,0.2341500126988404,0.1175236883441404,32.0,143.689,0.0969708304780408,0.0701129799511286,36.0,524.759,0.0397828572804561,0.0326878745187098,1.0,153.273,0.0225762223887715,0.0180440987117563
S0639,18.0,737.744,1.0,0.5967617177530564,44.0,713.629,0.2759142016903138,0.174325923116437,17.0,737.744,0.2777501709384482,0.1636279152583311,28.0,34.932,0.118973547565852,0.0537506628827001,16.0,719.619,0.0675036319575049,0.0388500924216158
S0640,18.0,196.544,1.0,0.8073019500583423,17.0,206.097,0.2458036157948027,0.1947683162601057,32.0,228.454,0.2234427535765594,0.1766962997118386,1.0,340.142,0.1356334906456725,0.1041256795273685,0.0,349.711,0.087771386313756,0.0633536063718084
S0641,18.0,106.42,1.0,0.313563314826127,17.0,106.42,0.2331735370462652,0.0731059059258761,32.0,109.63,0.020763089147066,0.0123916864132489,16.0,106.42,0.0144707972177731,0.0052970119615601,1.0,106.42,0.0126142732568462,0.0046591256801869
S0642,18.0,127.423,1.0,0.4190356418448349,17.0,129.373,0.2694607548406214,0.1131381405526798,28.0,35.32,0.0209917496117094,0.0095806042601119,16.0,129.373,0.0221287404555316,0.0091317073889956,19.0,129.373,0.0107050497700536,0.0049229444641614
S0643,44.0,510.601,1.0,0.3589909567901317,28.0,507.424,0.717977985377204,0.1647877576587356,32.0,148.784,0.2979909049780433,0.1371740130260479,18.0,138.403,0.2362428051568074,0.0668733859688868,16.0,510.601,0.1389369588841931,0.0570764335721309
S0644,18.0,154.845,1.0,0.3227371918629895,17.0,154.845,0.2301925463892737,0.0745760853828297,1.0,158.086,0.0196091825926606,0.0071239069639141,0.0,158.086,0.0149540015886994,0.0052769449281241,16.0,154.845,0.0122369736850202,0.0039691670702723
S0645,32.0,579.395,1.0,0.2827226282368542,16.0,582.478,0.1319465624108082,0.0376750944402411,18.0,585.597,0.0233368622421069,0.0150387202323695,1.0,579.395,0.0131663814523998,0.0049561301680103,0.0,579.395,0.0111141345709942,0.0039803978502666
S0646,18.0,238.176,1.0,0.4358944415617841,17.0,234.95,0.2330103280792805,0.101138418413689,32.0,231.758,0.0465601860928516,0.0286622551795722,1.0,260.753,0.0273344529484224,0.0166240433632597,0.0,231.758,0.0204333206328538,0.0117418425045994
S0647,18.0,124.412,1.0,0.4622235436459153,32.0,127.569,0.2182863802137874,0.1258569534192732,17.0,124.412,0.263238636668761,0.1232287083886525,28.0,329.848,0.0448710993928995,0.0389112673009,16.0,124.412,0.059431840150795,0.032078490950291
S0648,32.0,930.21,1.0,0.6735361767073788,16.0,914.161,0.0650112528132036,0.0456876429212864,18.0,930.21,0.0151132033008252,0.0098250766330961,44.0,731.435,0.0251311140285072,0.0086906020628571,34.0,907.833,0.0065903975993998,0.0042430424611067
S0649,18.0,246.812,1.0,0.6244571773256625,17.0,243.664,0.2506010079064464,0.1564177239803826,44.0,675.148,0.238655382069213,0.1101491130018401,32.0,307.079,0.2943734454841809,0.0963594866221824,1.0,246.812,0.05342410971818,0.0400462756057249
S0650,18.0,124.134,0.9993164401299552,0.3070333007291617,32.0,520.941,1.0,0.2648550930317691,17.0,124.134,0.2354059298241741,0.0727778289018953,16.0,520.941,0.1248501119248627,0.0354780485754899,1.0,124.134,0.0176519517612858,0.0113734594672437
S0651,18.0,116.225,1.0,0.6079300824046847,36.0,528.737,0.5265645416246617,0.237015411253114,17.0,116.225,0.2724129987314225,0.1608911098197217,38.0,520.643,0.1650184530887317,0.073997223651124,35.0,520.643,0.0957303220884352,0.0452778724285145
S0652,28.0,453.976,1.0,0.7289349925881167,32.0,209.225,0.1949886741066947,0.1626275423084391,14.0,453.976,0.1003135170208463,0.0737826397207843,18.0,228.379,0.0877482494693488,0.0658813837787626,16.0,183.665,0.0385078917544296,0.028134681817285
S0653,18.0,120.816,1.0,0.3051555762271122,17.0,120.816,0.2357741407474338,0.0730259011300421,32.0,464.036,0.1059347056846274,0.0408677723286232,64.0,974.216,0.035231728567626,0.0217339952181275,44.0,517.473,0.0317678847816152,0.0175805629112212
S0654,18.0,215.202,1.0,0.6844339080841346,32.0,215.202,0.2906896084871147,0.1888478900185634,17.0,205.607,0.2509820908373177,0.1744416670014455,28.0,910.388,0.068739513183535,0.0494729774054007,16.0,202.485,0.0641566761437824,0.0433317958583273
S0655,18.0,272.24,1.0,0.6836189304864637,17.0,272.24,0.2356813133182143,0.1609795144193918,44.0,585.571,0.1507752033116288,0.0763781718299319,64.0,513.513,0.1508322599677971,0.0735007007821702,32.0,323.402,0.2242428880833011,0.0731363550346816
S0656,32.0,518.169,1.0,0.2989405965352091,18.0,115.991,0.074651084964586,0.0523507069661201,16.0,518.169,0.1335469947316693,0.0415507091251734,17.0,128.65,0.0182087618400042,0.0128194158708755,1.0,518.169,0.0176089819327131,0.0096252755577849
S0657,18.0,228.156,1.0,0.4141813842935825,32.0,218.547,0.3159906738151937,0.1930253625337897,17.0,224.924,0.2389736463064181,0.1010808071648755,64.0,498.082,0.1342687689177857,0.051627686662271,48.0,494.974,0.1063554772172527,0.0413382608590121
S0658,18.0,998.074,1.0,0.9182898046580604,17.0,995.041,0.2373377468400698,0.2172219980427968,1.0,641.973,0.1007458458265004,0.0779238697922147,0.0,576.676,0.0644352424500189,0.0505707399399138,3.0,539.26,0.0636223471764893,0.0489072640008278
S0659,28.0,562.676,1.0,0.7190144684716764,32.0,38.94,0.5013688204499188,0.3338799599030328,16.0,1122.462,0.2862881505591659,0.2284206198801304,17.0,428.966,0.3105137602476808,0.2124699464694956,18.0,1077.335,0.3230464290596334,0.2047787026568809
S0660,18.0,161.593,1.0,0.3670704386908482,17.0,161.593,0.2308175151359532,0.0846825914601438,64.0,596.775,0.1912002112544078,0.0437285879460503,48.0,596.775,0.1190376095391918,0.0272423626388579,1.0,164.885,0.0210106509771808,0.0092629281810739
S0661,18.0,218.936,1.0,0.6524244295025313,32.0,225.345,0.4047221900542063,0.2862951793114489,17.0,215.712,0.239276872507,0.1604982624367882,44.0,469.643,0.1249137844548733,0.0929206239262032,16.0,282.709,0.1402858516102833,0.0811949561423091
S0662,18.0,258.971,1.0,0.5691097155494403,32.0,339.195,0.2796865971109071,0.1690338683218287,17.0,255.749,0.240867690327198,0.13620860895045,44.0,268.646,0.3036896886095015,0.099203922184404,28.0,268.646,0.1587422901157131,0.0527391237134125
S0663,18.0,152.825,1.0,0.6995814517453607,32.0,442.816,0.922121753609932,0.5669922539162523,28.0,452.305,0.7107098659673821,0.4961269020387747,44.0,442.816,0.4318685217332205,0.251672435679281,17.0,159.224,0.2540222528693969,0.178687711690373
S0664,32.0,329.563,1.0,0.3110503117172877,18.0,316.834,0.1483245936670758,0.0971540655670213,16.0,329.563,0.1246451698805073,0.0414757320349171,44.0,281.822,0.0754045267377,0.0284693980984267,17.0,316.834,0.0372246692615015,0.0238534031350594
S0665,44.0,763.067,1.0,0.3621782930113313,16.0,759.983,0.1556174447760935,0.0566701243486339,28.0,763.067,0.1465615887846151,0.0553870588001567,12.0,766.156,0.0453538524219493,0.0167236997290013,1.0,759.983,0.0116243782983839,0.0044477317376262
S0666,18.0,54.793,1.0,0.2663163847262438,2.0,68.604,0.511441647597254,0.1965233758765709,28.0,-60.097,0.0817696414950419,0.0728476916028723,17.0,54.793,0.2598016781083142,0.0705126966230209,32.0,59.479,0.034324942791762,0.015676659312695
S0667,80.0,757.458,0.8477519700505486,0.6107118744001331,0.0,933.458,1.0,0.5444535833758944,65.0,848.544,0.7787644290430588,0.5292276386147803,72.0,863.695,0.7592713999911544,0.5016935002410784,42.0,708.724,0.636164378572302,0.4843138328395924
S0668,18.0,248.141,1.0,0.7718662520957091,28.0,458.703,0.3931814984996248,0.3013935412968708,32.0,283.119,0.3487731307826958,0.2790826532564853,17.0,251.336,0.2724236527881971,0.2084432888163517,16.0,334.26,0.0865145973993498,0.069617525803002
S0669,18.0,127.966,1.0,0.5627238044867247,17.0,127.966,0.2310779253924145,0.1299036408486273,1.0,137.53,0.022753436710248,0.013617308383541,0.0,131.093,0.0170157952416946,0.0099595237820922,16.0,127.966,0.0122645312200749,0.0068800726067361
S0670,28.0,943.113,1.0,0.6942665543816222,32.0,174.961,0.5560080298250651,0.4038086173425835,14.0,976.597,0.3371881273300834,0.2447045543431844,18.0,63.174,0.3175071694866651,0.1859762117613975,16.0,238.458,0.2726780422521748,0.1842417344105865
S0671,18.0,249.343,1.0,0.8015457562887738,32.0,246.151,0.94046592387831,0.6306462831051691,1.0,316.258,0.4527011419023481,0.3146702533376991,28.0,278.056,0.4573961854455582,0.2917383929588783,0.0,707.886,0.418136073488307,0.2388494917091521
S0672,32.0,207.991,1.0,0.7427451546699373,18.0,230.129,0.8721543408360131,0.6676552131497009,28.0,32.279,0.6565814321441318,0.4155844580842325,1.0,331.509,0.5197917623641086,0.329793013593353,3.0,125.41,0.3661430102587655,0.2693315125555806
