sample_id,basalt,carbonate,chloride,iron_oxide,oxalate,oxychlorine,phyllosilicate,silicate,sulfate,sulfide,1_ratio,1_ratio_peak_temp,1_ratio_peak_abund,1_ratio_meanstd_abund,2_ratio,2_ratio_peak_temp,2_ratio_peak_abund,2_ratio_meanstd_abund,3_ratio,3_ratio_peak_temp,3_ratio_peak_abund,3_ratio_meanstd_abund,4_ratio,4_ratio_peak_temp,4_ratio_peak_abund,4_ratio_meanstd_abund,5_ratio,5_ratio_peak_temp,5_ratio_peak_abund,5_ratio_meanstd_abund
S0580,1,1,0,1,0,1,1,1,1,0,18.0,245.658,0.9999999999999999,0.5901474025428274,32.0,312.174,0.5392818213284815,0.2519839668514058,17.0,245.658,0.2614415175240729,0.15481947482160285,44.0,679.842,0.2991280793837087,0.13384223455118982,16.0,309.029,0.09908587897416653,0.05864451821939454
S0581,0,0,0,1,0,1,0,0,0,0,28.0,788.848,0.9999999999999999,0.6930967241466861,32.0,761.317,0.3331731253507545,0.2148073130142914,18.0,35.172,0.2790568834271074,0.1773946833820684,17.0,100.667,0.13534255248730076,0.08391682937998636,14.0,736.839,0.11330306649590605,0.08130762395509376
S0582,0,0,0,0,0,0,0,0,0,0,32.0,280.644,1.0,0.082639636086664,28.0,283.838,0.0279306598817152,0.02306751063708884,18.0,280.644,0.019064202740513098,0.01117200253361383,16.0,280.644,0.12296655595445799,0.009988953374173886,64.0,990.995,0.014029611220340035,0.007006280886476901
S0583,0,0,0,0,0,0,0,1,0,0,18.0,1196.97,1.0,0.8784706040004177,17.0,1196.97,0.24687607530010702,0.2172137450211682,1.0,897.072,0.08385577873180634,0.06841867356322527,0.0,983.185,0.06376141995264233,0.048903544197215765,3.0,1109.171,0.05241219816193255,0.03444129999141475
S0584,0,0,0,0,0,0,1,0,0,0,18.0,387.557,1.0,0.6117725038388528,17.0,378.078,0.25737092363250846,0.15826630802889785,32.0,384.403,0.15439634006316055,0.11532924515615131,44.0,716.026,0.06539294477734679,0.040278563170818044,16.0,381.228,0.04464998523578921,0.031885792797947815
S0585,0,0,0,0,0,0,0,1,0,1,18.0,359.585,0.48247601716195937,0.38315629555211916,44.0,664.556,1.0,0.36163487434127106,28.0,664.556,0.19239952923787274,0.11805152244274461,17.0,266.102,0.1462079052293497,0.11315559838960346,32.0,73.728,0.10278753184528674,0.07761787715230477
S0586,0,0,0,1,0,0,0,0,0,0,18.0,216.037,1.0,0.43700069542178877,17.0,212.924,0.24790118324991178,0.10903663712355732,32.0,222.389,0.03881168523646085,0.022345591104044063,16.0,219.229,0.021118844261384558,0.009704619051524786,1.0,212.924,0.008961580619991942,0.005338725701784098
S0587,0,0,0,0,0,0,0,0,0,0,18.0,902.617,1.0,0.9690106649921159,32.0,175.504,0.25464818883841195,0.24935893724288072,17.0,914.926,0.23273762001992376,0.22681033621313168,1.0,357.026,0.13555510024327816,0.11235689237752147,0.0,530.465,0.10130894429568328,0.07979763267958032
S0588,0,0,0,0,0,0,1,0,0,0,18.0,494.047,1.0,0.7050884852241577,17.0,500.322,0.28071509441154135,0.19931432118242573,28.0,35.038,0.16806411612823915,0.11146250162197668,44.0,785.782,0.10831286316258659,0.08043278354353744,16.0,500.322,0.07517385274017875,0.05332312331825241
S0589,0,0,0,0,0,0,1,0,0,0,18.0,413.943,1.0,0.8345962729965365,17.0,404.369,0.2554669035336354,0.21413257435612382,32.0,347.013,0.19345366916862852,0.1807040485514671,16.0,397.98,0.05103088225856798,0.04459172693628703,44.0,999.447,0.027860793105939835,0.014726919536818825
S0590,0,0,0,0,0,0,1,0,0,0,18.0,868.191,1.0,0.3613611528217864,32.0,868.191,0.43268458814509336,0.20505996385789838,17.0,868.191,0.24375504984065463,0.08803595302637096,16.0,868.191,0.08277751231665567,0.04159731536725063,44.0,929.314,0.13080370921387932,0.038603480522930285
S0591,0,0,0,0,0,0,0,1,1,0,44.0,666.61,1.0,0.4390848123211816,18.0,345.703,0.5349737431012054,0.4220044863313599,28.0,634.356,0.3832326092303712,0.3012453705404207,17.0,306.443,0.25384137982740973,0.22022384685830668,32.0,76.795,0.18800455263065705,0.17120209494316846
S0592,0,0,0,0,0,0,0,0,0,0,18.0,220.763,0.9999999999999999,0.7516456702794083,28.0,828.943,0.549996093350883,0.456378895195949,32.0,223.975,0.5763975285936668,0.4189142509427314,17.0,236.768,0.27936147322743304,0.19669117923027146,1.0,68.663,0.19851036464061847,0.1465130473957495
S0593,0,0,0,0,0,1,0,0,0,1,18.0,228.713,1.0,0.4569964089275429,32.0,219.119,0.2711355064415941,0.17507117341857126,17.0,228.713,0.23790352780864876,0.10952756011497816,64.0,498.728,0.10066243386563288,0.03661419898376658,1.0,199.97,0.04590323079207819,0.03290200930925962
S0594,0,0,0,0,0,0,1,0,0,0,28.0,600.664,0.48303360102702186,0.3701456861521204,18.0,829.245,1.0,0.3048143529177882,32.0,832.333,0.42469889563680413,0.1847401880164059,17.0,829.245,0.24917982805256203,0.07795240430961314,16.0,829.245,0.0739513352793374,0.031200884704183522
S0595,1,0,0,0,0,0,0,0,0,0,18.0,595.54,1.0,0.8928956617321282,17.0,602.613,0.258157396306686,0.22916410907235707,44.0,445.273,0.11219796511596816,0.058340794191716006,28.0,69.129,0.0568926924060015,0.043257068169884595,32.0,65.157,0.03433269236322258,0.02367469171895817
S0596,0,0,0,0,0,0,1,0,0,0,18.0,823.35,1.0,0.46339795959490526,17.0,822.06,0.2848043774284941,0.13529847837129777,44.0,696.619,0.1293557484052173,0.06726841247096715,28.0,702.747,0.06409237140782337,0.05543276569276921,16.0,820.254,0.03038969898761099,0.018153442426549756
S0597,1,0,0,0,0,0,0,0,0,0,18.0,800.994,1.0,0.8076757570829205,32.0,776.095,0.3146429180758124,0.2390545590450936,17.0,785.436,0.2401683082118718,0.19801061067056697,44.0,647.645,0.21956297745526215,0.10528183147537265,28.0,660.164,0.14042665824766867,0.08403785144380935
S0598,0,0,0,0,0,0,0,0,0,0,18.0,793.419,0.3583692582131708,0.3573652721292795,28.0,996.505,1.0,0.33554394780786734,44.0,996.505,0.5808836217575766,0.28484512817785124,78.0,694.403,0.262515805238454,0.11409467894896402,1.0,734.74,0.17130657207445052,0.08721699458233151
S0599,0,0,0,1,0,1,0,0,0,0,18.0,149.838,1.0,0.3140176140112269,32.0,465.227,0.7875855013658593,0.17377329389632373,17.0,149.838,0.25408143502535685,0.07989299682523425,16.0,468.196,0.10723338154294676,0.026262691693521502,44.0,407.329,0.017191470675044392,0.007252849887927772
S0600,0,0,0,0,0,0,0,0,0,0,18.0,908.147,1.0,0.9873476841185026,17.0,917.325,0.23776471312767544,0.23299480257038924,1.0,498.905,0.12867730528723115,0.1036809144403551,0.0,686.094,0.0872672054915652,0.06894845750536205,3.0,315.111,0.07188652138064895,0.05412313451663968
S0601,0,0,0,0,0,0,0,0,1,0,18.0,111.765,1.0,0.6855014908169641,17.0,108.694,0.23216354435806208,0.15958013745647742,44.0,599.863,0.3060447498681221,0.10722074577521962,3.0,210.51,0.12010236600765632,0.10175917971738228,1.0,169.032,0.11780349196878691,0.09399216561402755
S0602,0,0,0,0,0,0,1,0,0,0,18.0,189.635,1.0,0.7325720421340539,32.0,196.12,0.2703247837851554,0.20096110762258557,17.0,176.678,0.23886508443760604,0.17665688199504928,16.0,848.332,0.06628210983814622,0.05401246068501572,44.0,773.733,0.09870592942412089,0.05393388540494427
S0603,0,0,0,0,0,1,1,0,0,0,32.0,373.492,1.0,0.2669070823087041,18.0,376.681,0.10793592959765659,0.06562250297316377,16.0,373.492,0.11625271872326269,0.03239188430727899,17.0,383.065,0.0260798995083203,0.016059225714329863,44.0,261.682,0.018001771047554273,0.007025884738624592
S0604,0,0,0,0,0,0,0,0,0,0,18.0,1002.921,1.0,0.5551651781220963,17.0,999.885,0.23453586866894882,0.13170016827769154,1.0,984.586,0.0666729966767447,0.043813507676571516,0.0,932.73,0.05285958205275556,0.039058631806225805,32.0,210.552,0.04149501511706357,0.03543711194364484
S0605,0,0,1,0,0,0,0,0,1,0,18.0,223.207,1.0,0.6397048376214981,36.0,522.175,0.593043096405042,0.2680173100931089,17.0,223.207,0.2703934648461711,0.17239087980245216,38.0,522.175,0.18533829119626932,0.08339621734773958,35.0,522.175,0.11708859659298455,0.054359514754474855
S0606,1,1,0,1,0,1,1,1,1,0,18.0,248.156,1.0,0.6175164056686073,17.0,244.997,0.24680173170368988,0.15219845410380609,44.0,674.507,0.21796658150396347,0.11547557509734349,32.0,308.752,0.3119303736446157,0.09978260215795881,64.0,509.133,0.11420951558549415,0.043744106010244976
S0607,0,0,0,0,0,0,0,0,1,0,18.0,311.393,0.7296056357609824,0.3886869633964395,44.0,491.471,1.0,0.380854010485295,17.0,311.393,0.18284373775040233,0.09773151743949995,16.0,491.471,0.163057741527181,0.06475879844067892,28.0,491.471,0.12418309990321832,0.04824877385651599
S0608,0,0,0,1,0,1,0,0,0,0,32.0,456.977,1.0,0.17436076619581112,18.0,319.525,0.021202188889330655,0.01805440674458899,16.0,456.977,0.07751433287676239,0.013729503958112631,1.0,456.977,0.015390772013388503,0.004989999172054915,17.0,322.75,0.004920563052905095,0.004181056643807694
S0609,0,0,0,0,0,0,0,1,0,0,18.0,548.465,1.0,0.7301387623944109,32.0,576.929,0.30129353609003395,0.2399245193336882,17.0,548.465,0.27481733954639775,0.19589721729007625,1.0,689.813,0.15487198556294599,0.10987644353022227,0.0,883.648,0.125055257095011,0.08467800269496284
S0610,0,0,1,0,0,0,0,0,0,1,18.0,160.6,1.0,0.5435318354187528,32.0,173.425,0.3052909989649695,0.19414408661584037,17.0,160.6,0.26203507653684527,0.1421021600367503,64.0,546.709,0.16476978262473288,0.07511640693139147,48.0,546.709,0.1154057222013333,0.05426074184129176
S0611,0,0,0,0,0,0,0,0,0,0,18.0,202.127,1.0,0.8442588046599323,17.0,243.666,0.26842359964557294,0.21635707570176269,32.0,166.893,0.2647915913615965,0.17945973226511447,28.0,106.182,0.22479882978776927,0.15867409215551292,44.0,466.67,0.14838865047678104,0.07549689292137247
S0612,1,0,0,0,0,0,0,0,0,0,32.0,20.838,1.0,0.4451149059112998,28.0,20.838,0.3134376642977694,0.23246357104014412,14.0,927.934,0.08391066145417456,0.08595673965121516,16.0,20.838,0.07680443797521785,0.03465555080147651,18.0,20.838,0.06759981856700663,0.03380606918871048
S0613,0,0,0,0,1,0,0,0,0,0,28.0,521.224,1.0,0.2115282116454042,44.0,675.057,0.691213591225852,0.17079684303194068,18.0,144.103,0.5978026679967275,0.0813325756396231,32.0,147.331,0.3264796553546505,0.07344325073054551,16.0,675.057,0.12016786457984177,0.038645377568148516
S0614,0,0,0,0,0,0,1,0,0,0,18.0,526.675,1.0,0.6694381155092917,17.0,526.675,0.28763530241111834,0.19123156919576068,44.0,464.625,0.05491015301302795,0.049329655696085675,28.0,35.413,0.07155772237021345,0.030319210745037677,32.0,35.413,0.038461132010304835,0.02397586930269821
S0615,0,0,0,1,0,1,0,0,0,0,32.0,149.371,0.9999999999999999,0.7383914862577083,18.0,149.371,0.8263105776385007,0.5404370566490488,28.0,48.465,0.421936544312767,0.31954268678238196,44.0,467.804,0.3203864555055316,0.2069456867339749,17.0,149.371,0.215435963015615,0.1403770970442937
S0616,0,1,0,0,0,0,0,0,0,0,44.0,692.187,1.0,0.3410593279390778,28.0,692.187,0.17671854583436455,0.06417132148804154,16.0,692.187,0.1636623187874255,0.05754030190645537,18.0,689.082,0.027982571961609776,0.023065267033158064,12.0,692.187,0.049839216285287695,0.01718741541360322
S0617,0,0,0,0,0,0,0,1,0,0,18.0,549.634,1.0,0.7129304497854074,32.0,587.381,0.25015828807747664,0.2037923145069918,17.0,543.271,0.26545072672236386,0.18969668716422278,1.0,574.765,0.11315227957579559,0.08616674234646607,0.0,656.606,0.10412132866443534,0.07430914100753236
S0618,1,0,0,0,0,0,0,0,0,0,18.0,483.345,1.0,0.6897076754764573,32.0,473.82,0.23221141254309527,0.18812116184751887,17.0,489.673,0.26694597984676355,0.18450695746552237,28.0,400.815,0.08579677161665675,0.06029108566429209,16.0,495.96,0.06734124523101499,0.049691568085082086
S0619,0,0,0,0,1,0,0,0,0,0,18.0,151.282,1.0,0.2474068555364925,44.0,697.101,0.6997226218807423,0.23770468037238657,28.0,523.115,0.9767812626837676,0.19482156989625063,17.0,151.282,0.25599776835688803,0.06322736135523291,16.0,697.101,0.11507745006640657,0.04206119665075758
S0620,0,0,0,0,0,0,0,0,1,0,18.0,120.119,1.0,0.561627598718179,17.0,120.119,0.22976138269179955,0.12918140282028268,1.0,120.119,0.021479290173831628,0.01263993288088042,0.0,117.035,0.01578574850478652,0.00923224326098638,16.0,120.119,0.012089701233640948,0.0068127396792448305
S0621,0,0,0,0,0,0,0,0,1,0,18.0,123.69,1.0,0.29279910959728184,17.0,123.69,0.23420549390718753,0.06868751974499405,32.0,698.632,0.08769157302842111,0.0314180689804572,64.0,698.632,0.10784628826936733,0.030391415333332825,48.0,698.632,0.07435426862719836,0.020975199379895927
S0622,0,0,0,1,0,0,0,0,1,0,18.0,238.647,1.0,0.4285763971969605,17.0,235.441,0.2324529319980986,0.10001181115843945,32.0,254.712,0.08870169403961721,0.05691017874054312,1.0,241.857,0.027558861928821923,0.016535019522449644,36.0,534.491,0.029746289184238963,0.012739932595654483
S0623,0,0,0,0,0,0,0,0,0,0,18.0,778.544,1.0,0.8612898844954773,44.0,716.839,0.5578156357364701,0.3107583944018948,17.0,778.544,0.23599827789295227,0.20486875185150172,78.0,710.653,0.33792414222464584,0.16156271961042767,32.0,122.228,0.1309796879776795,0.12060945633887102
S0624,1,1,0,1,0,1,1,1,1,0,18.0,249.124,1.0,0.6226487439241961,17.0,249.124,0.24632696313571142,0.15351837776751118,44.0,690.505,0.30246403957972495,0.14812504858543207,32.0,309.859,0.3135924623149501,0.10036228043185674,64.0,509.913,0.10806625519737954,0.03982218403859115
S0625,0,0,0,0,0,1,0,0,1,0,18.0,441.148,1.0,0.4171208446117822,64.0,1018.56,0.7373072884322829,0.2527108853103453,48.0,1018.56,0.6234307681168963,0.21668520777486494,32.0,1018.56,0.539081752110696,0.2019013737341437,17.0,441.148,0.27006632740465697,0.1109547321270251
S0626,0,0,0,0,0,0,1,0,0,0,18.0,724.328,1.0,0.36104855850402995,17.0,724.328,0.23237634501155172,0.08425699088800845,32.0,727.4,0.05283833808081203,0.03200001995022572,44.0,650.305,0.07303993521627501,0.02737489971783693,16.0,727.4,0.021079311602365203,0.011732315514494726
S0627,0,0,0,1,0,0,0,0,0,0,18.0,245.198,1.0,0.46882497112658217,17.0,251.576,0.2312467193646409,0.10892750923124142,32.0,280.477,0.07534380201700973,0.045770904613004704,1.0,254.774,0.030536729217093706,0.017683355493901314,36.0,487.932,0.02229931612872179,0.01391569993085325
S0628,0,0,0,0,0,0,1,0,0,0,18.0,1069.393,0.9999999999999999,0.4999373172599617,17.0,1069.393,0.24125776685046493,0.12163178834995148,32.0,1084.733,0.053643006869441866,0.03297927589234868,1.0,1060.244,0.05167814801008869,0.02897959235875729,0.0,1054.098,0.03723580000677744,0.02102540079115711
S0629,0,0,1,0,0,0,1,0,0,0,32.0,422.931,1.0,0.32038075547589273,18.0,429.251,0.11356228123369068,0.08162569654966785,16.0,426.108,0.13608365983145537,0.04527104066482907,17.0,419.788,0.02782912624983865,0.020128288454258254,1.0,426.108,0.02099055374472301,0.012359255096107451
S0630,0,0,0,0,0,0,0,0,1,0,18.0,169.962,0.9999999999999999,0.3839792427978986,17.0,169.962,0.2303019367425716,0.08883160318257638,64.0,595.38,0.22336213804010552,0.04907294292507204,48.0,595.38,0.13925273676310762,0.03073958932324448,36.0,614.478,0.03308963055027492,0.013316961159704887
S0631,0,0,0,0,0,0,1,0,0,0,18.0,635.905,0.9999999999999999,0.5100173278754196,17.0,632.791,0.2362518526572591,0.1216578889449513,32.0,648.435,0.15637028001133121,0.12036224788793935,44.0,788.414,0.05394232215806527,0.031595343469231554,16.0,639.028,0.03524125588104716,0.02562129840636912
S0632,0,0,0,0,0,0,0,0,1,0,32.0,1208.578,1.0,0.21196002416376278,64.0,1208.578,0.9191793231105316,0.15850678261725995,48.0,1208.578,0.6311826804174625,0.11024635333767699,18.0,1208.578,0.2270970454358421,0.09718589642069086,16.0,1208.578,0.14936801026838176,0.03340732002145498
S0633,0,0,0,0,1,0,0,0,0,0,44.0,654.903,1.0,0.3622080931578852,32.0,155.622,0.38836500967700044,0.2531553290156012,28.0,506.918,0.7393612807326396,0.22243980585050632,18.0,141.716,0.303125627924399,0.1341002755466732,16.0,658.073,0.1429195033968367,0.06978980875360982
S0634,0,0,0,0,0,0,0,0,0,0,18.0,992.542,1.0,0.7365276498460115,32.0,189.997,0.2559307660970433,0.25527728742663824,17.0,989.497,0.25145479105469676,0.18660224936006015,44.0,992.542,0.3594166362915157,0.13761014398903815,3.0,591.623,0.13432213383648903,0.11136335508321384
S0635,1,0,0,0,0,0,0,0,0,0,18.0,1202.515,1.0,0.8275940194472087,32.0,1023.047,0.28469888331312754,0.23931913424560808,17.0,1199.503,0.26072383441864594,0.2128825050063145,1.0,1178.14,0.21643587789253252,0.17251360506787194,0.0,942.962,0.17990355808596242,0.11494221178304564
S0636,0,0,0,0,0,0,0,1,0,0,18.0,690.622,1.0,0.678662751054971,17.0,687.534,0.2454850770113323,0.16486184756174876,32.0,631.503,0.1423116527824378,0.1299116808931781,1.0,622.183,0.1179449705942953,0.08933459841959446,3.0,768.183,0.09342363512690766,0.07637061017550563
S0637,0,0,0,0,0,1,0,0,0,0,32.0,614.511,1.0,0.1742619004933643,16.0,614.511,0.07085830671300396,0.012923391880302462,1.0,614.511,0.011203254498332671,0.0024443034354839363,31.0,614.511,0.013418739234118023,0.0023494464761150973,0.0,614.511,0.010362158722461864,0.0021403564825161403
S0638,0,0,0,0,0,0,1,0,0,0,18.0,512.188,1.0,0.4941626727158267,17.0,512.188,0.23415001269884042,0.1175236883441404,32.0,143.689,0.09697083047804088,0.07011297995112867,36.0,524.759,0.03978285728045612,0.032687874518709865,1.0,153.273,0.02257622238877153,0.018044098711756308
S0639,0,0,0,0,0,0,1,0,0,0,18.0,737.744,1.0,0.5967617177530564,44.0,713.629,0.27591420169031383,0.17432592311643708,17.0,737.744,0.2777501709384482,0.16362791525833112,28.0,34.932,0.11897354756585203,0.05375066288270018,16.0,719.619,0.06750363195750493,0.038850092421615814
S0640,0,0,0,0,0,0,0,0,0,0,18.0,196.544,1.0,0.8073019500583423,17.0,206.097,0.24580361579480278,0.1947683162601057,32.0,228.454,0.22344275357655946,0.17669629971183867,1.0,340.142,0.13563349064567254,0.10412567952736856,0.0,349.711,0.08777138631375603,0.0633536063718084
S0641,0,0,0,0,0,0,0,0,1,0,18.0,106.42,1.0,0.313563314826127,17.0,106.42,0.2331735370462652,0.07310590592587615,32.0,109.63,0.020763089147066018,0.012391686413248924,16.0,106.42,0.014470797217773126,0.005297011961560107,1.0,106.42,0.012614273256846251,0.004659125680186992
S0642,0,0,0,0,0,0,0,0,1,0,18.0,127.423,1.0,0.4190356418448349,17.0,129.373,0.2694607548406214,0.11313814055267987,28.0,35.32,0.02099174961170945,0.00958060426011194,16.0,129.373,0.022128740455531665,0.00913170738899564,19.0,129.373,0.01070504977005368,0.0049229444641614595
S0643,0,0,0,0,1,0,0,0,0,0,44.0,510.601,1.0,0.3589909567901317,28.0,507.424,0.717977985377204,0.16478775765873563,32.0,148.784,0.2979909049780433,0.13717401302604795,18.0,138.403,0.23624280515680746,0.06687338596888687,16.0,510.601,0.13893695888419316,0.05707643357213095
S0644,0,0,0,0,0,0,0,0,1,0,18.0,154.845,1.0,0.3227371918629895,17.0,154.845,0.2301925463892737,0.07457608538282973,1.0,158.086,0.01960918259266063,0.007123906963914164,0.0,158.086,0.014954001588699467,0.005276944928124133,16.0,154.845,0.012236973685020268,0.0039691670702723435
S0645,0,0,0,0,0,1,0,0,0,0,32.0,579.395,1.0,0.28272262823685423,16.0,582.478,0.13194656241080827,0.03767509444024116,18.0,585.597,0.023336862242106977,0.015038720232369535,1.0,579.395,0.013166381452399852,0.004956130168010386,0.0,579.395,0.011114134570994258,0.0039803978502666185
S0646,0,0,0,1,0,0,0,0,1,0,18.0,238.176,1.0,0.43589444156178414,17.0,234.95,0.23301032807928054,0.10113841841368909,32.0,231.758,0.0465601860928516,0.028662255179572292,1.0,260.753,0.027334452948422495,0.016624043363259754,0.0,231.758,0.0204333206328538,0.011741842504599437
S0647,1,0,0,0,0,0,0,0,0,0,18.0,124.412,1.0,0.4622235436459153,32.0,127.569,0.2182863802137874,0.12585695341927322,17.0,124.412,0.263238636668761,0.12322870838865252,28.0,329.848,0.044871099392899516,0.038911267300900075,16.0,124.412,0.05943184015079506,0.032078490950291014
S0648,0,1,0,0,0,0,0,0,0,0,32.0,930.21,1.0,0.6735361767073788,16.0,914.161,0.06501125281320363,0.04568764292128647,18.0,930.21,0.015113203300825252,0.009825076633096105,44.0,731.435,0.0251311140285072,0.008690602062857123,34.0,907.833,0.006590397599399858,0.004243042461106774
S0649,1,1,0,1,0,1,1,1,1,0,18.0,246.812,1.0,0.6244571773256625,17.0,243.664,0.25060100790644646,0.15641772398038262,44.0,675.148,0.23865538206921305,0.11014911300184012,32.0,307.079,0.2943734454841809,0.09635948662218244,1.0,246.812,0.05342410971818002,0.040046275605724976
S0650,0,0,0,0,0,1,0,0,0,0,18.0,124.134,0.9993164401299551,0.3070333007291617,32.0,520.941,0.9999999999999999,0.26485509303176913,17.0,124.134,0.23540592982417416,0.07277782890189538,16.0,520.941,0.12485011192486271,0.03547804857548999,1.0,124.134,0.017651951761285815,0.011373459467243701
S0651,0,0,1,0,0,0,0,0,1,0,18.0,116.225,0.9999999999999999,0.6079300824046847,36.0,528.737,0.5265645416246617,0.23701541125311404,17.0,116.225,0.2724129987314225,0.1608911098197217,38.0,520.643,0.16501845308873175,0.07399722365112409,35.0,520.643,0.09573032208843522,0.04527787242851458
S0652,0,0,0,0,0,0,0,0,0,0,28.0,453.976,1.0,0.7289349925881167,32.0,209.225,0.19498867410669474,0.1626275423084391,14.0,453.976,0.10031351702084637,0.07378263972078437,18.0,228.379,0.08774824946934881,0.06588138377876268,16.0,183.665,0.03850789175442961,0.028134681817285054
S0653,1,1,0,1,0,1,1,1,1,0,18.0,120.816,1.0,0.3051555762271122,17.0,120.816,0.2357741407474338,0.07302590113004215,32.0,464.036,0.10593470568462746,0.04086777232862322,64.0,974.216,0.03523172856762603,0.02173399521812753,44.0,517.473,0.03176788478161527,0.017580562911221242
S0654,0,0,1,1,0,0,0,0,0,0,18.0,215.202,1.0,0.6844339080841346,32.0,215.202,0.2906896084871147,0.18884789001856345,17.0,205.607,0.2509820908373177,0.17444166700144553,28.0,910.388,0.06873951318353506,0.049472977405400784,16.0,202.485,0.0641566761437824,0.043331795858327395
S0655,1,1,0,1,0,1,1,1,1,0,18.0,272.24,1.0,0.6836189304864637,17.0,272.24,0.23568131331821435,0.1609795144193918,44.0,585.571,0.15077520331162886,0.0763781718299319,64.0,513.513,0.15083225996779714,0.07350070078217025,32.0,323.402,0.22424288808330115,0.0731363550346816
S0656,0,0,0,0,0,1,1,0,0,0,32.0,518.169,1.0,0.29894059653520916,18.0,115.991,0.07465108496458607,0.05235070696612012,16.0,518.169,0.13354699473166937,0.041550709125173446,17.0,128.65,0.01820876184000424,0.012819415870875588,1.0,518.169,0.0176089819327131,0.009625275557784942
S0657,0,0,0,0,0,1,0,0,0,1,18.0,228.156,1.0,0.41418138429358253,32.0,218.547,0.3159906738151937,0.1930253625337897,17.0,224.924,0.2389736463064181,0.1010808071648755,64.0,498.082,0.1342687689177857,0.05162768666227109,48.0,494.974,0.10635547721725279,0.041338260859012106
S0658,0,0,0,0,0,0,0,0,0,0,18.0,998.074,1.0,0.9182898046580603,17.0,995.041,0.2373377468400698,0.2172219980427968,1.0,641.973,0.10074584582650044,0.07792386979221474,0.0,576.676,0.06443524245001898,0.0505707399399138,3.0,539.26,0.06362234717648932,0.048907264000827844
S0659,0,1,0,0,0,0,0,0,0,0,28.0,562.676,1.0,0.7190144684716764,32.0,38.94,0.5013688204499188,0.3338799599030328,16.0,1122.462,0.28628815055916595,0.22842061988013043,17.0,428.966,0.31051376024768085,0.21246994646949566,18.0,1077.335,0.3230464290596334,0.20477870265688092
S0660,0,0,0,0,0,0,0,0,1,0,18.0,161.593,1.0,0.3670704386908482,17.0,161.593,0.23081751513595325,0.08468259146014387,64.0,596.775,0.19120021125440784,0.04372858794605037,48.0,596.775,0.11903760953919183,0.027242362638857952,1.0,164.885,0.02101065097718088,0.009262928181073996
S0661,0,0,1,0,0,0,0,0,0,0,18.0,218.936,1.0,0.6524244295025313,32.0,225.345,0.40472219005420634,0.28629517931144893,17.0,215.712,0.23927687250700008,0.1604982624367882,44.0,469.643,0.12491378445487336,0.09292062392620326,16.0,282.709,0.14028585161028337,0.08119495614230915
S0662,0,0,0,0,0,1,1,0,0,0,18.0,258.971,1.0,0.5691097155494403,32.0,339.195,0.2796865971109071,0.16903386832182876,17.0,255.749,0.240867690327198,0.13620860895045,44.0,268.646,0.3036896886095015,0.09920392218440402,28.0,268.646,0.1587422901157131,0.05273912371341256
S0663,0,0,0,1,0,1,0,0,0,0,18.0,152.825,1.0,0.6995814517453607,32.0,442.816,0.9221217536099319,0.5669922539162523,28.0,452.305,0.7107098659673821,0.49612690203877474,44.0,442.816,0.43186852173322055,0.251672435679281,17.0,159.224,0.2540222528693969,0.17868771169037306
S0664,0,0,0,1,0,1,1,0,0,0,32.0,329.563,1.0,0.3110503117172877,18.0,316.834,0.1483245936670758,0.09715406556702139,16.0,329.563,0.12464516988050736,0.041475732034917195,44.0,281.822,0.0754045267377,0.028469398098426742,17.0,316.834,0.037224669261501586,0.023853403135059445
S0665,0,1,0,0,0,0,0,0,0,0,44.0,763.067,1.0,0.3621782930113313,16.0,759.983,0.15561744477609352,0.056670124348633936,28.0,763.067,0.14656158878461514,0.055387058800156756,12.0,766.156,0.04535385242194934,0.016723699729001337,1.0,759.983,0.011624378298383987,0.004447731737626274
S0666,0,0,0,0,0,0,0,1,0,0,18.0,54.793,1.0,0.26631638472624386,2.0,68.604,0.511441647597254,0.19652337587657098,28.0,-60.097,0.08176964149504194,0.07284769160287238,17.0,54.793,0.2598016781083142,0.0705126966230209,32.0,59.479,0.034324942791762014,0.015676659312695015
S0667,0,0,0,0,0,0,0,0,1,0,80.0,757.458,0.8477519700505486,0.6107118744001331,0.0,933.458,1.0,0.5444535833758944,65.0,848.544,0.7787644290430588,0.5292276386147803,72.0,863.695,0.7592713999911544,0.5016935002410784,42.0,708.724,0.636164378572302,0.4843138328395924
S0668,0,0,0,0,0,0,0,0,0,0,18.0,248.141,1.0,0.7718662520957091,28.0,458.703,0.39318149849962486,0.3013935412968708,32.0,283.119,0.3487731307826958,0.2790826532564853,17.0,251.336,0.2724236527881971,0.2084432888163517,16.0,334.26,0.08651459739934984,0.06961752580300203
S0669,0,0,0,0,0,0,0,0,1,0,18.0,127.966,1.0,0.5627238044867247,17.0,127.966,0.23107792539241456,0.12990364084862738,1.0,137.53,0.022753436710248036,0.013617308383541065,0.0,131.093,0.017015795241694626,0.009959523782092207,16.0,127.966,0.012264531220074999,0.00688007260673618
S0670,0,0,0,0,0,0,0,0,0,0,28.0,943.113,1.0,0.6942665543816222,32.0,174.961,0.5560080298250651,0.4038086173425835,14.0,976.597,0.33718812733008346,0.2447045543431844,18.0,63.174,0.3175071694866651,0.18597621176139756,16.0,238.458,0.27267804225217485,0.18424173441058656
